18:14:23.246900 config: drop-rate=0.00, max-delay=0s, seed=1669763663246701000
18:35:02.670797 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:35:02.674416 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 1.1ms
18:35:02.676168 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:35:02.678083 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.9ms
18:35:02.687662 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:35:02.691156 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delayed for 7.4ms
18:35:02.699146 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delivered
18:35:23.875648 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 4.5ms
18:35:23.880768 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:35:23.881507 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 600µs
18:35:23.882450 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:35:23.885533 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 6.6ms
18:35:23.893784 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:24.887626 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 5.8ms
18:35:24.896480 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:25.888455 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 4.7ms
18:35:25.894023 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:26.890085 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 8.8ms
18:35:26.900143 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:27.891769 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 1.5ms
18:35:27.893846 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:28.893460 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 800µs
18:35:28.894971 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:29.894478 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 3.1ms
18:35:29.903436 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:30.896036 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 5.6ms
18:35:30.902383 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:31.897660 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 3.1ms
18:35:31.901519 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:32.899415 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 2.6ms
18:35:32.902748 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:35:33.901220 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delayed for 9ms
18:35:33.911214 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=95 is delivered
18:38:17.469017 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 6.3ms
18:38:17.478483 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:38:17.482506 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 4.7ms
18:38:17.487434 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:38:17.490435 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=181 is delayed for 2.4ms
18:38:17.495670 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=181 is delivered
18:38:17.511773 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=192 is delayed for 5.3ms
18:38:17.517798 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=192 is delivered
18:38:46.982826 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 2.1ms
18:38:46.986274 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:38:46.988780 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 9.9ms
18:38:46.999111 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:38:47.001156 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=170 is delayed for 500µs
18:38:47.002102 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=170 is delivered
18:38:47.006096 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=368 is delayed for 3.8ms
18:38:47.010553 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=368 is delivered
18:46:24.187154 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 5.5ms
18:46:24.194258 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:46:24.199425 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 1ms
18:46:24.201147 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:46:24.204746 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.6ms
18:46:24.211463 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:46:24.217935 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delayed for 2.8ms
18:46:24.220992 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delivered
18:46:55.700125 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 200µs
18:46:55.702334 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:46:55.705972 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 4.6ms
18:46:55.711608 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:46:55.715932 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.6ms
18:46:55.724050 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:46:55.729898 [queue=1] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delayed for 1.8ms
18:46:55.733800 [queue=0] packet #4, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=136 is delivered
18:47:50.107607 [queue=1] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delayed for 9.4ms
18:47:50.118811 [queue=0] packet #1, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=4 is delivered
18:47:50.122330 [queue=1] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delayed for 6.3ms
18:47:50.129512 [queue=0] packet #2, 127.0.0.1:8007 -> 127.0.0.1:41830, sz=2 is delivered
18:47:50.133608 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 2ms
18:47:50.139870 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:51.133348 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.3ms
18:47:51.149963 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:52.133599 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.3ms
18:47:52.137187 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:53.135353 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.9ms
18:47:53.142202 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:54.137071 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 4.3ms
18:47:54.142001 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:55.138837 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 200µs
18:47:55.139363 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:56.146743 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.6ms
18:47:56.157215 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:57.146028 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 700µs
18:47:57.147189 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:58.147642 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 300µs
18:47:58.148370 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:47:59.149453 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 4.3ms
18:47:59.154550 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:00.151092 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.8ms
18:48:00.161867 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:01.152696 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.1ms
18:48:01.166275 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:02.153376 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.7ms
18:48:02.159678 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:03.154922 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1ms
18:48:03.156817 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:04.157318 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.5ms
18:48:04.166918 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:05.158286 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.2ms
18:48:05.161968 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:06.159749 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.3ms
18:48:06.165868 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:07.165059 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.2ms
18:48:07.173582 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:08.165596 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.7ms
18:48:08.176978 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:09.166643 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.7ms
18:48:09.171055 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:10.168455 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.4ms
18:48:10.178353 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:11.169155 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 200µs
18:48:11.170277 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:12.173150 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.9ms
18:48:12.181891 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:13.173576 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7ms
18:48:13.181558 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:14.173911 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.6ms
18:48:14.183525 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:15.175681 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.1ms
18:48:15.185390 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:16.180753 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.5ms
18:48:16.194419 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:17.180650 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1ms
18:48:17.184071 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:18.182975 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 4.9ms
18:48:18.188630 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:19.183099 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1.8ms
18:48:19.185721 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:20.184363 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 300µs
18:48:20.185114 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:21.185930 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 4.7ms
18:48:21.197462 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:22.200086 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.2ms
18:48:22.209150 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:23.191524 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.9ms
18:48:23.210536 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:24.191796 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.6ms
18:48:24.205253 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:25.196300 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.6ms
18:48:25.204156 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:26.196010 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.1ms
18:48:26.201601 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:27.196630 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.4ms
18:48:27.203273 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:28.197518 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.3ms
18:48:28.207395 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:29.202925 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9ms
18:48:29.212555 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:30.203175 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.8ms
18:48:30.209872 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:31.203678 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.1ms
18:48:31.207338 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:32.204065 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.4ms
18:48:32.210126 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:33.207339 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 2.3ms
18:48:33.211281 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:34.208054 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 800µs
18:48:34.209130 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:35.210040 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.8ms
18:48:35.218265 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:36.211482 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1ms
18:48:36.212863 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:37.212766 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 4ms
18:48:37.220421 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:38.214289 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.2ms
18:48:38.226537 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:39.214568 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1.5ms
18:48:39.216507 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:40.216905 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.9ms
18:48:40.223306 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:41.217492 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1.3ms
18:48:41.219421 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:42.217933 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.9ms
18:48:42.224758 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:43.219607 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.3ms
18:48:43.237492 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:44.221346 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.4ms
18:48:44.230991 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:45.223094 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1ms
18:48:45.225464 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:46.226563 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.2ms
18:48:46.234316 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:47.226797 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 2ms
18:48:47.229317 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:48.228096 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.6ms
18:48:48.236210 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:49.229117 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.6ms
18:48:49.236584 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:50.229914 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.6ms
18:48:50.236172 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:51.231273 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.2ms
18:48:51.241712 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:52.233091 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.7ms
18:48:52.241246 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:53.234846 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 2ms
18:48:53.237298 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:54.236362 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.2ms
18:48:54.243124 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:55.238035 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.2ms
18:48:55.247821 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:56.240042 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 1.1ms
18:48:56.241754 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:57.241629 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.8ms
18:48:57.251245 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:58.243324 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.6ms
18:48:58.249803 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:48:59.245067 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 700µs
18:48:59.247631 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:00.247099 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.2ms
18:49:00.253027 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:01.248559 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 8.1ms
18:49:01.264557 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:02.250083 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.5ms
18:49:02.260438 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:03.251894 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.3ms
18:49:03.261930 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:04.253659 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 9.6ms
18:49:04.264500 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:05.254193 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 3.2ms
18:49:05.257780 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:06.256284 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6ms
18:49:06.262911 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:07.257569 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 2.9ms
18:49:07.260691 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:08.258902 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6ms
18:49:08.265886 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:09.260684 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 7.9ms
18:49:09.269899 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:10.262658 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 6.4ms
18:49:10.270814 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:11.264493 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.1ms
18:49:11.270026 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
18:49:12.265122 [queue=1] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delayed for 5.7ms
18:49:12.273788 [queue=0] packet #3, 127.0.0.1:41830 -> 127.0.0.1:8007, sz=109 is delivered
